"num" "sf" "shift" "Temp" "LM" "MW" "C" "N" "Rh" "O" "cansmi" "envlab" "ref"
"602" "LC2008-CMP919" "C73H65P3RhS" "-422" 248 "toluene-d8" 1170.188983 73 0 1 0 "c1ccc(cc1)C(c1ccccc1)(c1ccccc1)S[RhH2](P(c1ccccc1)(c1ccccc1)c1ccccc1)(P(c1ccccc1)(c1ccccc1)c1ccccc1)P(c1ccccc1)(c1ccccc1)c1ccccc1" "S1H1H1P1P1P1" "L. Carlton, Magn. Reson. Chem., 1997, 35, 153."
"603" "LC2008-CMP920" "C60H50F5P3RhS" "-221" 248 "toluene-d8" 1093.922799 60 0 1 0 "Fc1c(S[RhH2](P(c2ccccc2)(c2ccccc2)c2ccccc2)(P(c2ccccc2)(c2ccccc2)c2ccccc2)P(c2ccccc2)(c2ccccc2)c2ccccc2)c(F)c(c(c1F)F)F" "S1H1H1P1P1P1" "L. Carlton, Magn. Reson. Chem., 1997, 35, 153."
"604" "LC2008-CMP921" "C45H44F5P3RhS" "-417" 248 "toluene-d8" 907.714659 45 0 1 0 "Fc1c(S[RhH2](P(c2ccccc2)(c2ccccc2)C)(P(c2ccccc2)(c2ccccc2)C)P(c2ccccc2)(c2ccccc2)C)c(F)c(c(c1F)F)F" "S1H1H1P1P1P1" "L. Carlton, Magn. Reson. Chem., 1997, 35, 153."
"605" "LC2008-CMP922" "C27H47P3RhSi" "-1091" 293 "C6D6" 595.574363 27 0 1 0 "CP([RhH2]([Si](c1ccccc1)(c1ccccc1)c1ccccc1)(P(C)(C)C)P(C)(C)C)(C)C" "Si1H1H1P1P1P1" "M. Aizenberg, J. Ott, C. J. Elsevier and D. Milstein, J. Organomet. Chem., 1998, 551, 81."
"606" "LC2008-CMP923" "C17H43P3RhSi" "-1108" 293 "C6D6" 471.435603 17 0 1 0 "C[Si]([RhH2](P(C)(C)C)(P(C)(C)C)P(C)(C)C)(c1ccccc1)C" "Si1H1H1P1P1P1" "M. Aizenberg, J. Ott, C. J. Elsevier and D. Milstein, J. Organomet. Chem., 1998, 551, 81."
"607" "LC2008-CMP924" "C15H47O3P3RhSi" "-1222" 293 "C6D6" 499.444163 15 0 1 3 "CCO[Si]([RhH2](P(C)(C)C)(P(C)(C)C)P(C)(C)C)(OCC)OCC" "Si1H1H1P1P1P1" "M. Aizenberg, J. Ott, C. J. Elsevier and D. Milstein, J. Organomet. Chem., 1998, 551, 81."
"608" "LC2008-CMP927" "C64H54NO2P2RhSn" "798" 248 "CD2Cl2" 1152.673082 64 1 1 2 "O=C(c1nccc2c1cccc2)O[RhH]([Sn](c1ccccc1)(c1ccccc1)c1ccccc1)(P(c1ccccc1)(c1ccccc1)c1ccccc1)P(c1ccccc1)(c1ccccc1)c1ccccc1" "P1P1H1Sn1O1" "L. Carlton, M. A. Fernandes and E. Sitabule, Proc. Nat. Acad. Sci. USA, 2007, 104, 6969."
"609" "LC2008-CMP944" "C41H40Cl2N2P2Rh" "2091" 300 "CD2Cl2" 796.528722 41 2 1 0 "Cc1cc(n(n1)[RhH](P(c1ccccc1)(c1ccccc1)c1ccccc1)(P(c1ccccc1)(c1ccccc1)c1ccccc1)(Cl)Cl)C" "Cl1Cl1H1P1P1N1" "V. Cı̂rcu, M. A. Fernandes and L. Carlton, Polyhedron, 2003, 22, 3293."
"610" "LC2008-CMP985" "C73H64BNP2RhSn" "120" 248 "CD2Cl2" 1249.660982 73 1 1 0 "c1ccc(cc1)[B](c1ccccc1)(c1ccccc1)C#N[RhH]([Sn](c1ccccc1)(c1ccccc1)c1ccccc1)(P(c1ccccc1)(c1ccccc1)c1ccccc1)P(c1ccccc1)(c1ccccc1)c1ccccc1" "P1H1N1Sn1P1" "L. Carlton, R. Weber and D. C. Levendis, Inorg. Chem., 1998, 37, 1264."
"611" "LC2008-CMP986" "C67H76BNP2RhSn" "-132" 248 "CD2Cl2" 1189.692062 67 1 1 0 "CCCC[Sn]([RhH](P(c1ccccc1)(c1ccccc1)c1ccccc1)(P(c1ccccc1)(c1ccccc1)c1ccccc1)N#C[B](c1ccccc1)(c1ccccc1)c1ccccc1)(CCCC)CCCC" "P1H1N1Sn1P1" "L. Carlton, R. Weber and D. C. Levendis, Inorg. Chem., 1998, 37, 1264."
"612" "LC2008-CMP990" "C51H53BN6PRhSn" "1302" 300 "CD2Cl2" 1013.397981 51 6 1 0 "Cc1nn(cc1C)[B]([RhH]([Sn](c1ccccc1)(c1ccccc1)c1ccccc1)P(c1ccccc1)(c1ccccc1)c1ccccc1)(n1nc(c(c1)C)C)n1nc(c(c1)C)C" "B1Sn1P1H1" "V. Cı̂rcu, M. A. Fernandes and L. Carlton, Inorg. Chem., 2002, 41, 3859."
"613" "LC2008-CMP991" "C51H50BF3N6PRhSn" "1283" 300 "CD2Cl2" 1067.3693706 51 6 1 0 "Fc1ccc(cc1)P([RhH]([B](n1nc(c(c1)C)C)(n1nc(c(c1)C)C)n1nc(c(c1)C)C)[Sn](c1ccccc1)(c1ccccc1)c1ccccc1)(c1ccc(cc1)F)c1ccc(cc1)F" "B1Sn1P1H1" "V. Cı̂rcu, M. A. Fernandes and L. Carlton, Inorg. Chem., 2002, 41, 3859."
"614" "LC2008-CMP992" "C60H60AuF6NP5Rh" "-487" 303 "acetone" 1363.8563742 60 1 1 0 "c1ccc(cc1)P(c1ccccc1)CCN([RhH][Au]P(c1ccccc1)(c1ccccc1)c1ccccc1)(CCP(c1ccccc1)c1ccccc1)CCP(c1ccccc1)c1ccccc1.F[P](F)(F)(F)(F)F" "H1Au1N1" "C. Bianchini, C. J. Elsevier, J. M. Ernsting, M. Peruzzini and F. Zanobini, Inorg. Chem., 1995, 34, 84."
"615" "LC2008-CMP993" "C60H60AuF6P6Rh" "-1159" 303 "CD2Cl2" 1380.8234352 60 0 1 0 "c1ccc(cc1)P(c1ccccc1)CCP([RhH][Au]P(c1ccccc1)(c1ccccc1)c1ccccc1)(CCP(c1ccccc1)c1ccccc1)CCP(c1ccccc1)c1ccccc1.F[P](F)(F)(F)(F)F" "H1Au1P1" "C. Bianchini, C. J. Elsevier, J. M. Ernsting, M. Peruzzini and F. Zanobini, Inorg. Chem., 1995, 34, 84."
"616" "LC2008-CMP994" "C36H73Cl2O4P2Rh" "1287" 295 "CD2Cl2" 805.721442 36 0 1 4 "COCCP([RhH](P(C1CCCCC1)(C1CCCCC1)(CCOC)CCOC)(Cl)Cl)(C1CCCCC1)(C1CCCCC1)CCOC" "P1P1H1Cl1Cl1" "E. Lindner, B. Keppeler, H. A. Mayer, K. Gierling, R. Fawzi and M. Steimann, J Organomet. Chem., 1996, 526, 175."
"617" "LC2008-CMP995" "C6H21Cl2P2Rh" "892" 300 "CD2Cl2" 328.989962 6 0 1 0 "CP([RhH](P(C)(C)C)(Cl)Cl)(C)C" "P1P1H1Cl1Cl1" "S. B. Duckett, G. K. Barlow, M. G. Partridge and B. A. Messerle, J. Chem. Soc. Dalton Trans., 1995, 3427."
"618" "LC2008-CMP996" "C15H24BN6Rh" "809" 253 "DCCl3/CD2Cl2" 403.1157 15 6 1 0 "[H][H][RhH2][B](n1nc(c(c1)C)C)(n1nc(c(c1)C)C)n1nc(c(c1)C)C" "B1H1H1H1" "D. Nanz, W. von Philipsborn, U. E. Bucher and L. M. Venanzi, Magn. Reson. Chem., 1991, 29, S38.; U. E. Bucher, T. Lengweiler, D. Nanz, W. von Philipsborn and L. M. Venanzi, Angew. Chem. Int. Ed., 1990, 29, 548."
"619" "LC2008-CMP997" "C15H24BN6Rh" "796" 253 "DCCl3/CD2Cl2" 403.1157 15 6 1 0 "[H][H][RhH2][B](n1nc(c(c1)C)C)(n1nc(c(c1)C)C)n1nc(c(c1)C)C" "B1H1H1H1" "D. Nanz, W. von Philipsborn, U. E. Bucher and L. M. Venanzi, Magn. Reson. Chem., 1991, 29, S38."
"620" "LC2008-CMP998" "C15H24BN6Rh" "785" 253 "DCCl3/CD2Cl2" 403.1157 15 6 1 0 "[H][H][RhH2][B](n1nc(c(c1)C)C)(n1nc(c(c1)C)C)n1nc(c(c1)C)C" "B1H1H1H1" "D. Nanz, W. von Philipsborn, U. E. Bucher and L. M. Venanzi, Magn. Reson. Chem., 1991, 29, S38."
"621" "LC2008-CMP999" "C15H24BN6Rh" "775" 253 "DCCl3/CD2Cl2" 403.1157 15 6 1 0 "[H][H][RhH2][B](n1nc(c(c1)C)C)(n1nc(c(c1)C)C)n1nc(c(c1)C)C" "B1H1H1H1" "D. Nanz, W. von Philipsborn, U. E. Bucher and L. M. Venanzi, Magn. Reson. Chem., 1991, 29, S38."
"622" "LC2008-CMP1000" "C36H43BN6O2PRh" "4540" NA "C6D6" 736.455881 36 6 1 2 "O=[O][Rh]([B](n1nc(c(c1)C)C)(n1nc(c(c1)C)C)n1nc(c(c1)C)C)P(C1C=CC=CC=C1)(C1C=CC=CC=C1)C1C=CC=CC=C1" "B1O1P1" "M. Herberhold, S. Eibl, W. Milius and B. Wrackmeyer, Z. Anorg. Allg. Chem., 2000, 626, 552."
"623" "LC2008-CMP1001" "C54H50N3O2P3Rh" "3273" 300 "DCCl3" 968.820483 54 3 1 2 "O=[O][Rh](P(c1ccccc1)(c1ccccc1)c1ccccc1)(P(c1ccccc1)(c1ccccc1)c1ccccc1)(P(c1ccccc1)(c1ccccc1)c1ccccc1)N=N=N" "O1P1N1P1P1" "L. Carlton, Magn. Reson. Chem., 2004, 42, 760."
"624" "LC2008-CMP1002" "C55H48NO3P3Rh" "3106" 300 "DCCl3" 966.801303 55 1 1 3 "O=[O][Rh](P(c1ccccc1)(c1ccccc1)c1ccccc1)(P(c1ccccc1)(c1ccccc1)c1ccccc1)(P(c1ccccc1)(c1ccccc1)c1ccccc1)N=C=O" "O1P1P1P1N1" "L. Carlton, Magn. Reson. Chem., 2004, 42, 760."
"625" "LC2008-CMP1003" "C55H48NO2P3RhS" "2994" 300 "DCCl3" 982.866903 55 1 1 2 "O=[O][Rh](P(c1ccccc1)(c1ccccc1)c1ccccc1)(P(c1ccccc1)(c1ccccc1)c1ccccc1)(P(c1ccccc1)(c1ccccc1)c1ccccc1)N=C=S" "O1P1P1P1N1" "L. Carlton, Magn. Reson. Chem., 2004, 42, 760."
"626" "LC2008-CMP1004" "C56H48N3O2P3Rh" "2988" 300 "DCCl3" 990.826003 56 3 1 2 "O=[O][Rh](P(c1ccccc1)(c1ccccc1)c1ccccc1)(P(c1ccccc1)(c1ccccc1)c1ccccc1)(P(c1ccccc1)(c1ccccc1)c1ccccc1)N(C#N)C#N" "O1P1P1P1N1" "L. Carlton, Magn. Reson. Chem., 2004, 42, 760."
"627" "LC2008-CMP1005" "C59H54N4O2P3Rh" "3363" 300 "DCCl3" 1046.912443 59 4 1 2 "N=N=N[Rh](P(c1ccccc1)(c1ccccc1)c1ccccc1)(P(c1ccccc1)(c1ccccc1)c1ccccc1)(P(c1ccccc1)(c1ccccc1)c1ccccc1)(c1ccccn1)[O]=O" "O1P1P1P1C1N1" "L. Carlton, Magn. Reson. Chem., 2004, 42, 760."
"628" "LC2008-CMP1006" "C60H52N2O3P3Rh" "3342" 300 "DCCl3" 1044.893263 60 2 1 3 "O=C=N[Rh](P(c1ccccc1)(c1ccccc1)c1ccccc1)(P(c1ccccc1)(c1ccccc1)c1ccccc1)(P(c1ccccc1)(c1ccccc1)c1ccccc1)(c1ccccn1)[O]=O" "O1P1P1P1C1N1" "L. Carlton, Magn. Reson. Chem., 2004, 42, 760."
"629" "LC2008-CMP1007" "C60H52N2O2P3RhS" "3237" 300 "DCCl3" 1060.958863 60 2 1 2 "S=C=N[Rh](P(c1ccccc1)(c1ccccc1)c1ccccc1)(P(c1ccccc1)(c1ccccc1)c1ccccc1)(P(c1ccccc1)(c1ccccc1)c1ccccc1)(c1ccccn1)[O]=O" "O1P1P1P1C1N1" "L. Carlton, Magn. Reson. Chem., 2004, 42, 760."
"630" "LC2008-CMP1008" "C61H52N4O2P3Rh" "3261" 300 "DCCl3" 1068.917963 61 4 1 2 "N#CN([Rh](P(c1ccccc1)(c1ccccc1)c1ccccc1)(P(c1ccccc1)(c1ccccc1)c1ccccc1)(P(c1ccccc1)(c1ccccc1)c1ccccc1)(c1ccccn1)[O]=O)C#N" "O1P1P1P1C1N1" "L. Carlton, Magn. Reson. Chem., 2004, 42, 760."
"631" "LC2008-CMP1009" "C78H68BN2O2P3Rh" "3127" 300 "DCCl3" 1272.024503 78 2 1 2 "O=[O][Rh](P(c1ccccc1)(c1ccccc1)c1ccccc1)(P(c1ccccc1)(c1ccccc1)c1ccccc1)(P(c1ccccc1)(c1ccccc1)c1ccccc1)(c1ccccn1)N#C[B](c1ccccc1)(c1ccccc1)c1ccccc1" "O1P1P1P1C1N1" "L. Carlton, Magn. Reson. Chem., 2004, 42, 760."
"632" "LC2008-CMP1010" "C26H30ClN4O4PRh" "2628" 298 "DCCl3" 631.873061 26 4 1 4 "O/N=C(/C(=N/O[Rh](P(c1ccccc1)(c1ccccc1)c1ccccc1)(O/N=C(/C(=N/O)/C)\C)Cl)/C)\C" "O1O1Cl1P1" "M. Ludwig, L. Öhrström and D. Steinborn, Magn. Reson. Chem., 1995, 33, 984."
"633" "LC2008-CMP1011" "C26H30BrN4O4PRh" "2531" 298 "DCCl3" 676.324061 26 4 1 4 "O/N=C(/C(=N/O[Rh](P(c1ccccc1)(c1ccccc1)c1ccccc1)(O/N=C(/C(=N/O)/C)\C)Br)/C)\C" "O1O1Br1P1" "M. Ludwig, L. Öhrström and D. Steinborn, Magn. Reson. Chem., 1995, 33, 984."
"634" "LC2008-CMP1012" "C26H30IN4O4PRh" "2363" 298 "DCCl3" 723.324531 26 4 1 4 "O/N=C(/C(=N/O[Rh](P(c1ccccc1)(c1ccccc1)c1ccccc1)(O/N=C(/C(=N/O)/C)\C)I)/C)\C" "O1O1I1P1" "M. Ludwig, L. Öhrström and D. Steinborn, Magn. Reson. Chem., 1995, 33, 984."
"635" "LC2008-CMP1013" "C41H36ClNO2P2Rh" "3374" 300 "DCCl3" 775.036062 41 1 1 2 "O=[O][Rh](P(c1ccccc1)(c1ccccc1)c1ccccc1)(P(c1ccccc1)(c1ccccc1)c1ccccc1)(c1ccccn1)Cl" "Cl1O1P1P1C1" "L. Carlton, Magn. Reson. Chem., 2004, 42, 760."
"636" "LC2008-CMP1014" "C54H80BO4P2Rh" "3770" 243 "CD2Cl2" 968.874622000001 54 0 1 4 "c1ccc(cc1)[B](c1ccccc1)(c1ccccc1)c1ccccc1.COCCP([Rh](P(C1CCCCC1)(C1CCCCC1)CCOC)[O]=O)(C1CCCCC1)C1CCCCC1" "O1P1P1" "E. Lindner, B. Keppeler, H. A. Mayer and K. Gierling, J. Organomet. Chem., 1996, 515, 139."
"637" "LC2008-CMP1015" "C54H82BO6P2RhS" "4063" 243 "CD2Cl2" 1034.954302 54 0 1 6 "c1ccc(cc1)[B](c1ccccc1)(c1ccccc1)c1ccccc1.COCCP([Rh]([S](=O)(=O)(O)O)P(C1CCCCC1)(C1CCCCC1)CCOC)(C1CCCCC1)C1CCCCC1" "P1P1S1" "E. Lindner, B. Keppeler, H. A. Mayer and K. Gierling, J. Organomet. Chem., 1996, 515, 139."
"638" "LC2008-CMP1016" "C54H48ClO2P3Rh" "3130" 300 "DCCl3" 960.237503 54 0 1 2 "O=[O][Rh](P(c1ccccc1)(c1ccccc1)c1ccccc1)(P(c1ccccc1)(c1ccccc1)c1ccccc1)(P(c1ccccc1)(c1ccccc1)c1ccccc1)Cl" "Cl1O1P1P1P1" "L. Carlton, Magn. Reson. Chem., 2004, 42, 760."
"639" "LC2008-CMP1019" "C54H48Cl3P3Rh" "2770" 305 "CD2Cl2" 999.144703 54 0 1 0 "Cl[Rh](P(c1ccccc1)(c1ccccc1)c1ccccc1)(P(c1ccccc1)(c1ccccc1)c1ccccc1)(P(c1ccccc1)(c1ccccc1)c1ccccc1)(Cl)Cl" "Cl1Cl1Cl1P1P1P1" "T. H. Brown and P. J. Green, J. Am. Chem. Soc., 1970, 92, 2359."
"640" "LC2008-CMP1020" "C30H33Cl2F6P3RhS2" "1405" 300 "CD3CN" 838.4362222 30 0 1 0 "F[P](F)(F)(F)(F)F.Cl[Rh](P(c1ccccc1)(c1ccccc1)CCSCCSCCP(c1ccccc1)c1ccccc1)Cl" "Cl1Cl1P1" "N. R. Champness, R. J. Forder, C. S. Frampton and G. Reid, J. Chem. Soc. Dalton Trans., 1996, 1261."
"641" "LC2008-CMP1024" "C54H48Br3P3Rh" "2334" 305 "CD2Cl2" 1132.497703 54 0 1 0 "Br[Rh](P(c1ccccc1)(c1ccccc1)c1ccccc1)(P(c1ccccc1)(c1ccccc1)c1ccccc1)(P(c1ccccc1)(c1ccccc1)c1ccccc1)(Br)Br" "Br1Br1Br1P1P1P1" "T. H. Brown and P. J. Green, J. Am. Chem. Soc., 1970, 92, 2359."
"642" "LC2008-CMP1027" "Cl3H27N6Rh" "4766" 276 "NH3 (aq)" 320.51908 0 6 1 0 "[NH4][Rh]([NH4])([NH4])([NH4])([NH4])[NH4].Cl.Cl.Cl" "N1N1N1N1N1N1" "M. C. Read, J. Glaser and M. Sandström, J. Chem. Soc. Dalton Trans., 1992, 233."
"643" "LC2008-CMP1028" "H15N6Na3O12Rh" "5580" 298 "H2O" 463.02691 0 6 1 12 "ON(=O)[Rh](N(=O)O)(N(=O)O)(N(=O)O)(N(=O)O)N(=O)O.[NaH].[NaH].[NaH]" "N1N1N1N1N1N1" "A. V. Belyaev, A. B. Venediktov, M. A. Fedotov and S. P. Khranenko, Koord. Khim, 1986, 12, 690."
"644" "LC2008-CMP1029" "H12N3O9Rh" "6570" 298 "H2O" 301.01548 0 3 1 9 "ON(=O)[Rh](N(=O)O)(N(=O)O)([OH2])([OH2])[OH2]" "O1N1O1N1N1O1" "A. V. Belyaev, A. B. Venediktov, M. A. Fedotov and S. P. Khranenko, Koord. Khim, 1986, 12, 690."
"645" "LC2008-CMP1030" "C6H12Cl3N3Rh" "5712" 293 "nitromethane" 335.44408 6 3 1 0 "CC#N[Rh](N#CC)(N#CC)(Cl)(Cl)Cl" "Cl1Cl1Cl1N1N1N1" "O. Renn, H. Rüegger, L. M. Venanzi, J. Gallus, V. Gramlich and A. Martelletti, Inorg. Chim. Acta, 1995, 240, 575."
"646" "LC2008-CMP1031" "C6H12Cl3N3Rh" "5930" 293 "nitromethane" 335.44408 6 3 1 0 "CC#N[Rh](N#CC)(N#CC)(Cl)(Cl)Cl" "Cl1Cl1Cl1N1N1N1" "O. Renn, H. Rüegger, L. M. Venanzi, J. Gallus, V. Gramlich and A. Martelletti, Inorg. Chim. Acta, 1995, 240, 575."
"647" "LC2008-CMP1032" "Cl4H4N2O4Rh" "6740" 298 "H2O" 340.76026 0 2 1 4 "ON(=O)[Rh](N(=O)O)(Cl)(Cl)(Cl)Cl" "N1N1Cl1Cl1Cl1Cl1" "A. V. Belyaev, A. B. Venediktov, M. A. Fedotov and S. P. Khranenko, Koord. Khim, 1986, 12, 690."
"648" "LC2008-CMP1034" "C6H3K3N6RhS6" "5038" 243 "CD2Cl2" 571.71862 6 6 1 0 "N#CS[Rh](N=C=S)(N=C=S)(N=C=S)(N=C=S)SC#N.[KH].[KH].[KH]" "N1N1N1S1S1N1" "W. Preetz, G. Peters and J.-U. Vogt, Z. Naturforsch., 1993, 48b, 348."
"649" "LC2008-CMP1035" "C6H3K3N6RhS6" "5042" 243 "CD2Cl2" 571.71862 6 6 1 0 "N#CS[Rh](N=C=S)(N=C=S)(N=C=S)(N=C=S)SC#N.[KH].[KH].[KH]" "N1N1N1S1S1N1" "W. Preetz, G. Peters and J.-U. Vogt, Z. Naturforsch., 1993, 48b, 348."
"650" "LC2008-CMP1036" "C6H3K3N6RhS6" "4526" 243 "CD2Cl2" 571.71862 6 6 1 0 "N#CS[Rh](N=C=S)(N=C=S)(N=C=S)(SC#N)SC#N.[KH].[KH].[KH]" "S1N1N1N1S1S1" "W. Preetz, G. Peters and J.-U. Vogt, Z. Naturforsch., 1993, 48b, 348."
"651" "LC2008-CMP1037" "C6H3K3N6RhS6" "4496" 243 "CD2Cl2" 571.71862 6 6 1 0 "N#CS[Rh](N=C=S)(N=C=S)(N=C=S)(SC#N)SC#N.[KH].[KH].[KH]" "S1N1N1N1S1S1" "W. Preetz, G. Peters and J.-U. Vogt, Z. Naturforsch., 1993, 48b, 348."
"652" "LC2008-CMP1038" "C6H3K3N6RhS6" "3933" 243 "CD2Cl2" 571.71862 6 6 1 0 "N#CS[Rh](N=C=S)(N=C=S)(SC#N)(SC#N)SC#N.[KH].[KH].[KH]" "S1S1S1S1N1N1" "W. Preetz, G. Peters and J.-U. Vogt, Z. Naturforsch., 1993, 48b, 348."
"653" "LC2008-CMP1039" "C6H3K3N6RhS6" "3954" 243 "CD2Cl2" 571.71862 6 6 1 0 "N#CS[Rh](N=C=S)(N=C=S)(SC#N)(SC#N)SC#N.[KH].[KH].[KH]" "S1S1S1S1N1N1" "W. Preetz, G. Peters and J.-U. Vogt, Z. Naturforsch., 1993, 48b, 348."
"654" "LC2008-CMP1040" "C6H3K3N6RhS6" "3374" 243 "CD2Cl2" 571.71862 6 6 1 0 "N#CS[Rh](N=C=S)(SC#N)(SC#N)(SC#N)SC#N.[KH].[KH].[KH]" "S1S1S1S1N1S1" "W. Preetz, G. Peters and J.-U. Vogt, Z. Naturforsch., 1993, 48b, 348."
"655" "LC2008-CMP1041" "Cl3H15O18Rh" "9992" NA "HClO4 (aq)" 512.3728 0 0 1 18 "[OH2][Rh]([OH2])([OH2])([OH2])([OH2])[OH2].O[Cl](=O)(=O)=O.O[Cl](=O)(=O)=O.O[Cl](=O)(=O)=O" "O1O1O1O1O1O1" "B. E. Mann and C. Spencer, Inorg. Chim. Acta, 1982, 65, L57."
"656" "LC2008-CMP1042" "Cl3H15O18Rh" "9866" 276 "HClO4 (aq)" 512.3728 0 0 1 18 "[OH2][Rh]([OH2])([OH2])([OH2])([OH2])[OH2].O[Cl](=O)(=O)=O.O[Cl](=O)(=O)=O.O[Cl](=O)(=O)=O" "O1O1O1O1O1O1" "C. Carr, J. Glaser and M. Sandström, Inorg. Chim. Acta, 1987, 131, 153."
"657" "LC2008-CMP1043" "Cl3H15O18Rh" "9931" 308 "HClO4 (aq)" 512.3728 0 0 1 18 "[OH2][Rh]([OH2])([OH2])([OH2])([OH2])[OH2].O[Cl](=O)(=O)=O.O[Cl](=O)(=O)=O.O[Cl](=O)(=O)=O" "O1O1O1O1O1O1" "C. Carr, J. Glaser and M. Sandström, Inorg. Chim. Acta, 1987, 131, 153."
"658" "LC2008-CMP1044" "Cl3H15O18Rh" "9880" 276 "HClO4 (aq)" 512.3728 0 0 1 18 "[OH2][Rh]([OH2])([OH2])([OH2])([OH2])[OH2].O[Cl](=O)(=O)=O.O[Cl](=O)(=O)=O.O[Cl](=O)(=O)=O" "O1O1O1O1O1O1" "M. C. Read, J. Glaser and M. Sandström, J. Chem. Soc. Dalton Trans., 1992, 233."
"659" "LC2008-CMP1045" "Cl3H15O18Rh" "9916" 298 "HClO4 (aq)" 512.3728 0 0 1 18 "[OH2][Rh]([OH2])([OH2])([OH2])([OH2])[OH2].O[Cl](=O)(=O)=O.O[Cl](=O)(=O)=O.O[Cl](=O)(=O)=O" "O1O1O1O1O1O1" "M. C. Read, J. Glaser, M. Sandström and I. Toth, Inorg. Chem., 1992, 31, 4155."
"660" "LC2008-CMP1058" "F3H12O5Rh" "10524" 298 "HF (aq)" 251.9929896 0 0 1 5 "[OH2][Rh](F)([OH2])([OH2])([OH2])[OH2].F.F" "O1O1O1O1O1F1" "M. C. Read, J. Glaser and M. Sandström, J. Chem. Soc. Dalton Trans., 1992, 233."
"661" "LC2008-CMP1059" "Cl6Rh" "7985" 313 "HCl (aq)" 321.67114 0 0 1 0 "Cl[Rh](Cl)(Cl)(Cl)(Cl)Cl.[HH].[HH].[HH]" "Cl1Cl1Cl1Cl1Cl1Cl1" "B. E. Mann and C. M. Spencer, Inorg. Chim. Acta, 1983, 76, L65."
"662" "LC2008-CMP1060" "Cl6Rh" "8001" 276 "HClO4 (aq)" 321.67114 0 0 1 0 "Cl[Rh](Cl)(Cl)(Cl)(Cl)Cl.[HH].[HH].[HH]" "Cl1Cl1Cl1Cl1Cl1Cl1" "C. Carr, J. Glaser and M. Sandström, Inorg. Chim. Acta, 1987, 131, 153."
"663" "LC2008-CMP1061" "Cl6Rh" "8075" 308 "HCl (aq)" 321.67114 0 0 1 0 "Cl[Rh](Cl)(Cl)(Cl)(Cl)Cl.[HH].[HH].[HH]" "Cl1Cl1Cl1Cl1Cl1Cl1" "C. Carr, J. Glaser and M. Sandström, Inorg. Chim. Acta, 1987, 131, 153."
"664" "LC2008-CMP1062" "Cl6Rh" "7836" 243 "HCl (aq)" 321.67114 0 0 1 0 "Cl[Rh](Cl)(Cl)(Cl)(Cl)Cl.[HH].[HH].[HH]" "Cl1Cl1Cl1Cl1Cl1Cl1" "W. Kuhr, G. Peters and W. Preetz, Z. Naturforsch., 1989, 44b, 1402."
"665" "LC2008-CMP1064" "C36H88Cl5N2RhS2" "6521" NA "CD2Cl2" 893.39782 36 2 1 0 "CS([Rh](S(C)C)(Cl)(Cl)(Cl)(Cl)Cl)C.CCCCN(CCCC)(CCCC)CCCC.CCCCN(CCCC)(CCCC)CCCC" "Cl1Cl1Cl1Cl1Cl1S1S1" "S. J. Anderson, J. R. Barnes, P. L. Goggin and R. J. Goodfellow, J. Chem. Res. (M), 1978, 3601."
"666" "LC2008-CMP1065" "C36H88Cl4N2RhS2" "4882" NA "CD2Cl2" 857.94482 36 2 1 0 "CS([Rh](S(C)C)(Cl)(Cl)(Cl)Cl)C.CCCCN(CCCC)(CCCC)CCCC.CCCCN(CCCC)(CCCC)CCCC" "Cl1Cl1Cl1Cl1S1S1" "S. J. Anderson, J. R. Barnes, P. L. Goggin and R. J. Goodfellow, J. Chem. Res. (M), 1978, 3601."
"667" "LC2008-CMP1066" "C36H88Cl4N2RhS2" "5226" NA "CD2Cl2" 857.94482 36 2 1 0 "CS([Rh](S(C)C)(Cl)(Cl)(Cl)Cl)C.CCCCN(CCCC)(CCCC)CCCC.CCCCN(CCCC)(CCCC)CCCC" "Cl1Cl1Cl1Cl1S1S1" "S. J. Anderson, J. R. Barnes, P. L. Goggin and R. J. Goodfellow, J. Chem. Res. (M), 1978, 3601."
"668" "LC2008-CMP1067" "C38H95Cl3N2RhS3" "3897" NA "CD2Cl2" 885.6338 38 2 1 0 "CS([Rh](S(C)C)(S(C)C)(Cl)(Cl)Cl)C.CCCCN(CCCC)(CCCC)CCCC.CCCCN(CCCC)(CCCC)CCCC" "Cl1Cl1S1Cl1S1S1" "S. J. Anderson, J. R. Barnes, P. L. Goggin and R. J. Goodfellow, J. Chem. Res. (M), 1978, 3601."
"669" "LC2008-CMP1068" "C38H95Cl3N2RhS3" "3661" NA "CD2Cl2" 885.6338 38 2 1 0 "CS([Rh](S(C)C)(S(C)C)(Cl)(Cl)Cl)C.CCCCN(CCCC)(CCCC)CCCC.CCCCN(CCCC)(CCCC)CCCC" "Cl1Cl1S1Cl1S1S1" "S. J. Anderson, J. R. Barnes, P. L. Goggin and R. J. Goodfellow, J. Chem. Res. (M), 1978, 3601."
"670" "LC2008-CMP1069" "C8H29Cl2NO3RhS4" "3081" NA "nitromethane" 489.39226 8 1 1 3 "CS([Rh](S(C)C)(S(C)C)(S(C)C)(Cl)Cl)C.ON(=O)=O" "Cl1Cl1S1S1S1S1" "S. J. Anderson, J. R. Barnes, P. L. Goggin and R. J. Goodfellow, J. Chem. Res. (M), 1978, 3601."
